,edit_count,sentiment,neg_sentiment
2013-01-01,0.6666666666666666,-0.20014298525121474,0.2638888888888889
2013-01-02,0.9333333333333333,-0.20937287774350904,0.2847222222222222
2013-01-03,1.7666666666666666,-0.17641164191767697,0.26805555555555555
2013-01-04,2.2,-0.1384970197979456,0.24930555555555553
2013-01-05,2.2,-0.1384970197979456,0.24930555555555553
2013-01-06,2.2666666666666666,-0.17163043716588078,0.2826388888888889
2013-01-07,2.566666666666667,-0.18352677523134606,0.3048611111111111
2013-01-08,2.6,-0.15102744598228193,0.3048611111111111
2013-01-09,2.6333333333333333,-0.18432912328877507,0.3381944444444444
2013-01-10,3.066666666666667,-0.19712146619000492,0.3612713675213675
2013-01-11,3.6,-0.19257669994273244,0.3737713675213675
2013-01-12,3.6,-0.19257669994273244,0.3737713675213675
2013-01-13,3.6333333333333333,-0.16007560639618296,0.3737713675213675
2013-01-14,3.6666666666666665,-0.1280561839445279,0.3737713675213675
2013-01-15,3.6666666666666665,-0.1280561839445279,0.3737713675213675
2013-01-16,3.6666666666666665,-0.1280561839445279,0.3737713675213675
2013-01-17,3.6,-0.1216067696515566,0.35710470085470086
2013-01-18,3.6333333333333333,-0.15488942512908038,0.3904380341880342
2013-01-19,3.5,-0.13446128218410866,0.36543803418803417
2013-01-20,3.466666666666667,-0.13188308294321224,0.36543803418803417
2013-01-21,3.533333333333333,-0.1321033042242639,0.38210470085470083
2013-01-22,3.5,-0.09894613241856423,0.3487713675213675
2013-01-23,4.933333333333334,-0.10452101005956194,0.36892640628105744
2013-01-24,5.166666666666667,-0.13056044836400893,0.40225973961439077
2013-01-25,6.466666666666667,-0.12547373949097163,0.3990851364397876
2013-01-26,6.633333333333334,-0.16924791745285095,0.4213073586620098
2013-01-27,7.466666666666667,-0.1663107232644151,0.4359740253286765
2013-01-28,8.966666666666667,-0.18013800073051794,0.4596777290323802
2013-01-29,9.333333333333334,-0.1767086841592534,0.4748292441838953
2013-01-30,9.4,-0.17847619764632752,0.4748292441838953
2013-01-31,9.466666666666667,-0.17478485351761283,0.4748292441838953
2013-02-01,9.2,-0.16555496102531853,0.453995910850562
2013-02-02,8.333333333333334,-0.1655140885156556,0.43732924418389535
2013-02-03,7.833333333333333,-0.1372894887817069,0.422745910850562
2013-02-04,7.9,-0.1374807163767183,0.4394125775172287
2013-02-05,7.833333333333333,-0.1043472990087831,0.40607924418389535
2013-02-06,8.066666666666666,-0.09540437270623088,0.40260702196167314
2013-02-07,8.033333333333333,-0.12790370195529502,0.40260702196167314
2013-02-08,9.733333333333333,-0.10086109605544753,0.38850445785910903
2013-02-09,10.766666666666667,-0.1081375419987453,0.3927002620549132
2013-02-10,10.233333333333333,-0.11268230824601778,0.3802002620549132
2013-02-11,10.733333333333333,-0.11326612541012099,0.397978039832691
2013-02-12,10.833333333333334,-0.176146502881568,0.4313113731660243
2013-02-13,11.333333333333334,-0.21200110312732193,0.4500613731660243
2013-02-14,11.366666666666667,-0.1808285176399562,0.4500613731660243
2013-02-15,11.633333333333333,-0.17537803124817344,0.4625613731660243
2013-02-16,12.333333333333334,-0.16165088628023142,0.47208518268983385
2013-02-17,12.533333333333333,-0.12659487937181466,0.45303756364221476
2013-02-18,12.733333333333333,-0.15008648449469877,0.48081534141999255
2013-02-19,13.233333333333333,-0.13689695663482396,0.4729722041650906
2013-02-20,13.2,-0.16987608936657952,0.4896388708317573
2013-02-21,13.366666666666667,-0.2031018828077162,0.5229722041650906
2013-02-22,12.266666666666667,-0.19390351761471145,0.516150498738734
2013-02-23,12.066666666666666,-0.20105863713598873,0.516150498738734
2013-02-24,10.8,-0.19095924961231495,0.5137695463577817
2013-02-25,10.766666666666667,-0.19776980553397547,0.5182139908022261
2013-02-26,9.966666666666667,-0.23390940151938805,0.5368806574688928
2013-02-27,8.533333333333333,-0.2422319948463099,0.5465102870985225
2013-02-28,8.533333333333333,-0.25005841054404343,0.5495405901288255
2013-03-01,8.466666666666667,-0.24973088368327648,0.5495405901288255
2013-03-02,8.4,-0.25381923845626814,0.5495405901288255
2013-03-03,9.066666666666666,-0.2656926127395819,0.5728739234621588
2013-03-04,9.266666666666667,-0.2878785503031602,0.6006517012399365
2013-03-05,9.466666666666667,-0.33500519174695764,0.6244612250494603
2013-03-06,9.4,-0.33481396415194625,0.6077945583827937
2013-03-07,11.5,-0.33321086443238906,0.6231384737267089
2013-03-08,12.066666666666666,-0.3384516562991143,0.6256005949388302
2013-03-09,12.633333333333333,-0.3308299389629832,0.6373653008211833
2013-03-10,11.1,-0.3247124345481435,0.6348011982570807
2013-03-11,9.833333333333334,-0.30611235613937726,0.6241951376510201
2013-03-12,11.366666666666667,-0.32154602890094885,0.6488328188104404
2013-03-13,11.033333333333333,-0.3536961222179807,0.6643883743659958
2013-03-14,11.066666666666666,-0.3306735391903,0.6510550410326625
2013-03-15,10.6,-0.3545753580071605,0.6656383743659958
2013-03-16,10.566666666666666,-0.38574794349452624,0.6656383743659958
2013-03-17,10.333333333333334,-0.3582483385243095,0.6531383743659959
2013-03-18,9.966666666666667,-0.38448388973398634,0.6669478981755197
2013-03-19,11.033333333333333,-0.38977515961915543,0.6714656026932242
2013-03-20,11.166666666666666,-0.35903050786445834,0.6570211582487797
2013-03-21,10.933333333333334,-0.3477597772404463,0.6515309621703483
2013-03-22,11.766666666666667,-0.3172156497547554,0.6361463467857329
2013-03-23,12.266666666666667,-0.2756172585198806,0.6144796801190663
2013-03-24,12.2,-0.30259262847001617,0.6303130134523997
2013-03-25,12.5,-0.2770327380011009,0.6169796801190663
2013-03-26,13.6,-0.3033178596916835,0.6282409413803276
2013-03-27,13.866666666666667,-0.2987897849075269,0.624651197790584
2013-03-28,14.3,-0.2746419156157672,0.612746435885822
2013-03-29,14.466666666666667,-0.24846590376958813,0.593698816838203
2013-03-30,14.2,-0.2767741341672653,0.6088503319897182
2013-03-31,14.566666666666666,-0.2547441288115893,0.5949614431008292
2013-04-01,16.6,-0.22133927775567497,0.5772195076169583
2013-04-02,16.033333333333335,-0.19760320229476416,0.564997285394736
2013-04-03,16.166666666666668,-0.19430773062652076,0.5638861742836251
2013-04-04,16.066666666666666,-0.18372255361083017,0.5567433171407679
2013-04-05,16.366666666666667,-0.21470733082297314,0.5900766504741012
2013-04-06,14.366666666666667,-0.21079431802951795,0.5858438462412969
2013-04-07,14.666666666666666,-0.20940434544561784,0.5844729948704456
2013-04-08,14.433333333333334,-0.2106213428329803,0.586041622321426
2013-04-09,16.866666666666667,-0.21583107828384565,0.5887842383551812
2013-04-10,17.666666666666668,-0.22938067581209137,0.5965620161329589
2013-04-11,17.433333333333334,-0.22035084712176947,0.5907277537769574
2013-04-12,18.066666666666666,-0.2061449595060888,0.5837833093325132
2013-04-13,19.0,-0.202968647709727,0.5819651275143313
2013-04-14,19.3,-0.18232481858438046,0.5698439153931191
2013-04-15,19.7,-0.18972433406087216,0.5892883598375637
2013-04-16,19.833333333333332,-0.25577204503588336,0.622621693170897
2013-04-17,20.233333333333334,-0.2550737402273823,0.6220156325648364
2013-04-18,19.5,-0.2533085765268173,0.620859272584947
2013-04-19,19.3,-0.27868400065360127,0.6325259392516137
2013-04-20,19.066666666666666,-0.2773807822491493,0.6347481614738357
2013-04-21,18.233333333333334,-0.2414726091862868,0.6167994435251178
2013-04-22,17.6,-0.2831616245151709,0.6384661101917845
2013-04-23,17.366666666666667,-0.2887118317128371,0.6426327768584511
2013-04-24,17.266666666666666,-0.27752878830671385,0.6369184911441654
2013-04-25,16.566666666666666,-0.2544854766945535,0.623573896549571
2013-04-26,16.233333333333334,-0.27477139990044275,0.6338303068059812
2013-04-27,15.833333333333334,-0.269833924122635,0.6290684020440764
2013-04-28,15.633333333333333,-0.24082216822474975,0.6147826877583621
2013-04-29,15.933333333333334,-0.22366743885844725,0.6064493544250288
2013-04-30,15.733333333333333,-0.22658838484058558,0.6092271322028064
2013-05-01,13.733333333333333,-0.25992568098552227,0.6269690676866774
2013-05-02,13.633333333333333,-0.27178838216311935,0.6158579565755663
2013-05-03,13.333333333333334,-0.28617613119927243,0.622524623242233
2013-05-04,13.266666666666667,-0.31408449563430946,0.6391912899088996
2013-05-05,13.2,-0.31619181614735353,0.6391912899088996
2013-05-06,13.2,-0.31348030880045846,0.6391912899088997
2013-05-07,11.8,-0.3066760777547204,0.61935002006763
2013-05-08,11.466666666666667,-0.313080797703489,0.6060166867342965
2013-05-09,8.9,-0.3407409287429877,0.619940737367208
2013-05-10,8.233333333333333,-0.33190376589070053,0.6154962929227635
2013-05-11,7.0,-0.32882237611301973,0.6133595407860113
2013-05-12,6.333333333333333,-0.328775369406623,0.6119706518971224
2013-05-13,5.233333333333333,-0.324594980305768,0.5937888337153043
2013-05-14,4.866666666666666,-0.31750181282015516,0.5725767125031831
2013-05-15,4.533333333333333,-0.30928995756094857,0.5697989347254052
2013-05-16,4.433333333333334,-0.24411188431367478,0.5364656013920719
2013-05-17,4.166666666666667,-0.24706380497834649,0.537547852474323
2013-05-18,3.7666666666666666,-0.2520509380184942,0.5399007936507937
2013-05-19,3.6333333333333333,-0.23392856052352323,0.5149007936507937
2013-05-20,3.6,-0.19567385644548468,0.4926785714285714
2013-05-21,3.6333333333333333,-0.26157064865860674,0.5260119047619047
2013-05-22,3.6333333333333333,-0.2614919745011462,0.5260119047619047
2013-05-23,3.8,-0.2306440012074179,0.509345238095238
2013-05-24,3.7333333333333334,-0.25420799128947746,0.5217261904761905
2013-05-25,3.3666666666666667,-0.2874713440263082,0.5404761904761906
2013-05-26,4.8,-0.26676952255397435,0.5303312629399586
2013-05-27,5.766666666666667,-0.28584395476935737,0.5426968543378081
2013-05-28,5.733333333333333,-0.31888185172039696,0.5426968543378081
2013-05-29,5.433333333333334,-0.2934932400328428,0.5288079654489192
2013-05-30,5.233333333333333,-0.28113336955929896,0.5065857432266969
2013-05-31,5.166666666666667,-0.2479193001531074,0.4732524098933636
2013-06-01,5.533333333333333,-0.27343306058254757,0.5035554401963939
2013-06-02,5.766666666666667,-0.2248710047563604,0.4785554401963939
2013-06-03,5.8,-0.22617570804496853,0.4785554401963939
2013-06-04,5.933333333333334,-0.2212633763317421,0.4755251371660909
2013-06-05,6.166666666666667,-0.24306064326539517,0.48774735938831315
2013-06-06,6.4,-0.27494219449705193,0.5210806927216465
2013-06-07,6.433333333333334,-0.30815952527072343,0.5544140260549798
2013-06-08,6.366666666666666,-0.2751480917885533,0.5210806927216465
2013-06-09,6.033333333333333,-0.2689669466768336,0.5010806927216465
2013-06-10,6.033333333333333,-0.2986603634312382,0.5177473593883131
2013-06-11,5.966666666666667,-0.3076934632415206,0.5260806927216464
2013-06-12,6.133333333333334,-0.31586114612764427,0.5460806927216465
2013-06-13,6.2,-0.3166148200387389,0.5627473593883131
2013-06-14,6.3,-0.32577209380811756,0.5660806927216464
2013-06-15,6.233333333333333,-0.35785254744237965,0.5660806927216464
2013-06-16,5.766666666666667,-0.34309052534447415,0.5422711689121226
2013-06-17,5.633333333333334,-0.3695962765569122,0.555604502245456
2013-06-18,5.633333333333334,-0.3695962765569122,0.555604502245456
2013-06-19,5.566666666666666,-0.4029178518806528,0.555604502245456
2013-06-20,5.5,-0.37027400620327705,0.5222711689121227
2013-06-21,5.466666666666667,-0.3370362628255915,0.4889378355787893
2013-06-22,5.4,-0.35780352954281347,0.49727116891212264
2013-06-23,5.266666666666667,-0.30487714930586995,0.4706045022454559
2013-06-24,5.1,-0.27243469719303626,0.4372711689121226
2013-06-25,3.566666666666667,-0.2598240509313511,0.4140827631150212
2013-06-26,2.8,-0.2448859746822977,0.40588383838383835
2013-06-27,2.8,-0.2448859746822977,0.40588383838383835
2013-06-28,2.7,-0.25472398621200826,0.3947727272727272
2013-06-29,2.7,-0.25472398621200826,0.3947727272727272
2013-06-30,2.7,-0.25472398621200826,0.3947727272727272
2013-07-01,2.3666666666666667,-0.26217496001896745,0.39780303030303027
2013-07-02,2.1,-0.27745880091366654,0.38946969696969697
2013-07-03,2.0,-0.24501897564375555,0.35613636363636364
2013-07-04,1.8666666666666667,-0.24928668539438928,0.35916666666666663
2013-07-05,1.7333333333333334,-0.248039498270031,0.35805555555555557
2013-07-06,1.5,-0.21615794703837424,0.32472222222222225
2013-07-07,1.5333333333333334,-0.21612692480759013,0.32472222222222225
2013-07-08,1.6,-0.2173613568691034,0.3413888888888889
2013-07-09,1.6666666666666667,-0.2502508293139556,0.37472222222222223
2013-07-10,1.6,-0.21723495826598196,0.3413888888888889
2013-07-11,1.6,-0.1892877450135965,0.32472222222222225
2013-07-12,1.4666666666666666,-0.1511664591776946,0.3047222222222222
2013-07-13,1.4,-0.15041278526659996,0.28805555555555556
2013-07-14,1.2666666666666666,-0.17509775922175438,0.30138888888888893
2013-07-15,1.2666666666666666,-0.17509775922175438,0.30138888888888893
2013-07-16,1.3,-0.20767358507192324,0.33472222222222225
2013-07-17,1.2666666666666666,-0.17442794606562645,0.30138888888888893
2013-07-18,1.2666666666666666,-0.17442794606562645,0.30138888888888893
2013-07-19,1.3,-0.2077406879810114,0.33472222222222225
2013-07-20,1.3,-0.2077406879810114,0.33472222222222225
2013-07-21,1.3,-0.2077406879810114,0.33472222222222225
2013-07-22,1.1666666666666667,-0.188919304961723,0.3097222222222223
2013-07-23,1.1666666666666667,-0.2551450760709861,0.3430555555555556
2013-07-24,1.1666666666666667,-0.2551450760709861,0.3430555555555556
2013-07-25,1.2,-0.22333747461911233,0.3430555555555556
2013-07-26,0.9333333333333333,-0.21508406192537338,0.32222222222222224
2013-07-27,1.1,-0.2245617325154562,0.34222222222222226
2013-07-28,1.1,-0.22456173251545616,0.34222222222222226
2013-07-29,1.1,-0.22456173251545616,0.34222222222222226
2013-07-30,1.1,-0.22456173251545616,0.34222222222222226
2013-07-31,1.2333333333333334,-0.1852169492888072,0.32222222222222224
2013-08-01,1.3666666666666667,-0.20457237055377356,0.34722222222222227
2013-08-02,1.3666666666666667,-0.20457237055377356,0.34722222222222227
2013-08-03,1.1333333333333333,-0.1721248947911792,0.31388888888888894
2013-08-04,1.0,-0.16112968524297078,0.30833333333333335
2013-08-05,1.0333333333333334,-0.19372186462084454,0.3416666666666667
2013-08-06,1.0,-0.1287822703520457,0.30833333333333335
2013-08-07,1.0,-0.12337346275647482,0.30833333333333335
2013-08-08,0.9666666666666667,-0.1238018145163854,0.30833333333333335
2013-08-09,0.9666666666666667,-0.1238018145163854,0.30833333333333335
2013-08-10,0.9333333333333333,-0.09232572416464488,0.2916666666666667
2013-08-11,0.9,-0.12227932711442312,0.2916666666666667
2013-08-12,0.9,-0.12227932711442312,0.2916666666666667
2013-08-13,0.9,-0.12221195002396902,0.2916666666666667
2013-08-14,1.0,-0.11163227061430613,0.3027777777777778
2013-08-15,1.2666666666666666,-0.1039536424257137,0.29907407407407405
2013-08-16,1.2666666666666666,-0.1039536424257137,0.29907407407407405
2013-08-17,1.3,-0.13721705156343952,0.3324074074074074
2013-08-18,1.2666666666666666,-0.1039043096480546,0.29907407407407405
2013-08-19,1.3666666666666667,-0.1362764458965372,0.3324074074074074
2013-08-20,1.6666666666666667,-0.15420153880560836,0.35833333333333334
2013-08-21,1.7,-0.12926417732680284,0.35833333333333334
2013-08-22,1.8,-0.11386653378053944,0.35
2013-08-23,1.8666666666666667,-0.14643187517369233,0.38333333333333336
2013-08-24,1.9333333333333333,-0.21100281272773386,0.4166666666666667
2013-08-25,1.9333333333333333,-0.21100281272773386,0.4166666666666667
2013-08-26,1.8,-0.1691096031113907,0.39666666666666667
2013-08-27,1.8,-0.1691096031113907,0.39666666666666667
2013-08-28,1.8,-0.1691096031113907,0.39666666666666667
2013-08-29,1.8,-0.1691096031113907,0.39666666666666667
2013-08-30,1.8,-0.1955109098995173,0.41000000000000003
2013-08-31,1.7,-0.20876103336060486,0.41833333333333333
2013-09-01,1.8333333333333333,-0.2273225465858424,0.44333333333333336
2013-09-02,1.8666666666666667,-0.2605891684139216,0.4766666666666667
2013-09-03,1.8666666666666667,-0.2880714445754334,0.49333333333333335
2013-09-04,1.8666666666666667,-0.2887103646441742,0.49333333333333335
2013-09-05,1.8333333333333333,-0.3204636503700857,0.49333333333333335
2013-09-06,1.7666666666666666,-0.32463802590414326,0.4766666666666667
2013-09-07,1.7333333333333334,-0.2913202016993805,0.44333333333333336
2013-09-08,1.7333333333333334,-0.2913202016993805,0.44333333333333336
2013-09-09,1.7,-0.32322938933416645,0.44333333333333336
2013-09-10,1.7,-0.32322938933416645,0.44333333333333336
2013-09-11,1.7,-0.32322938933416645,0.44333333333333336
2013-09-12,1.6666666666666667,-0.2902668584828023,0.41000000000000003
2013-09-13,1.5666666666666667,-0.30084653789246524,0.3988888888888889
2013-09-14,1.2666666666666666,-0.27594934023088874,0.3692592592592593
2013-09-15,1.2666666666666666,-0.27594934023088874,0.3692592592592593
2013-09-16,1.2666666666666666,-0.20938164310322865,0.33592592592592596
2013-09-17,1.2666666666666666,-0.20938164310322865,0.33592592592592596
2013-09-18,1.1666666666666667,-0.17700950685474606,0.30259259259259264
2013-09-19,0.8666666666666667,-0.1590844139456749,0.27666666666666667
2013-09-20,0.8333333333333334,-0.18402177542448045,0.27666666666666667
2013-09-21,0.7,-0.1661044140656789,0.25166666666666665
2013-09-22,0.7666666666666667,-0.11692991107702255,0.22666666666666666
2013-09-23,0.6666666666666666,-0.08416657497485477,0.19333333333333333
2013-09-24,0.6666666666666666,-0.08416657497485477,0.19333333333333333
2013-09-25,0.6333333333333333,-0.11658211400111515,0.19333333333333333
2013-09-26,0.7,-0.085940778752168,0.19333333333333333
2013-09-27,0.7,-0.085940778752168,0.19333333333333333
2013-09-28,0.7333333333333333,-0.05320766220490136,0.19333333333333333
2013-09-29,0.5666666666666667,-0.03318640440702437,0.16666666666666666
2013-09-30,0.5333333333333333,-0.000580859680970495,0.13333333333333333
2013-10-01,0.43333333333333335,0.042918015023072575,0.10833333333333334
2013-10-02,0.43333333333333335,0.043572839597860985,0.10833333333333334
2013-10-03,0.5666666666666667,0.05905208703544406,0.09722222222222224
2013-10-04,0.5333333333333333,0.09228318648205865,0.0638888888888889
2013-10-05,0.8333333333333334,0.08182586260415893,0.08611111111111111
2013-10-06,1.1333333333333333,0.055967408915360777,0.11574074074074074
2013-10-07,1.1333333333333333,0.05596740891536078,0.11574074074074074
2013-10-08,1.1333333333333333,0.05596740891536078,0.11574074074074074
2013-10-09,1.1333333333333333,0.05596740891536078,0.11574074074074074
2013-10-10,1.1333333333333333,0.05596740891536078,0.11574074074074074
2013-10-11,1.1333333333333333,0.05596740891536078,0.11574074074074074
2013-10-12,1.1333333333333333,0.05596740891536078,0.11574074074074074
2013-10-13,1.1333333333333333,0.05596740891536078,0.11574074074074074
2013-10-14,1.1333333333333333,0.05596740891536078,0.11574074074074074
2013-10-15,1.4,0.07066533987720809,0.12407407407407407
2013-10-16,1.3666666666666667,0.0373610518872738,0.12407407407407407
2013-10-17,1.3666666666666667,0.0373610518872738,0.12407407407407407
2013-10-18,1.8,0.02824097667367032,0.1445868945868946
2013-10-19,1.9666666666666666,0.03132933769852689,0.15792022792022792
2013-10-20,2.3333333333333335,0.004496623834460501,0.18822325822325822
2013-10-21,3.6333333333333333,0.0030222119087615434,0.20446257446257446
2013-10-22,3.7333333333333334,-0.03700121437705029,0.22470066970066968
2013-10-23,4.3,-0.04743382832486254,0.2462692971516501
2013-10-24,4.733333333333333,-0.070540982266286,0.2744744253567783
2013-10-25,4.733333333333333,-0.070540982266286,0.2744744253567783
2013-10-26,4.933333333333334,-0.11697184794149695,0.2994744253567783
2013-10-27,5.3,-0.12667636102168928,0.3206865465688995
2013-10-28,5.433333333333334,-0.1780798195374923,0.34735321323556617
2013-10-29,5.933333333333334,-0.199029722734251,0.37401987990223284
2013-10-30,6.7,-0.20667747964250188,0.3943097349746966
2013-10-31,6.966666666666667,-0.2359204100106428,0.4128282534932151
2013-11-01,7.0,-0.2031685736312737,0.39616158682654845
2013-11-02,7.533333333333333,-0.2016603364656396,0.39666663733159896
2013-11-03,7.7,-0.23472262482941422,0.4299999706649323
2013-11-04,7.933333333333334,-0.24931341804277285,0.4369444151093767
2013-11-05,7.8,-0.21780822971893954,0.42064811881308045
2013-11-06,7.866666666666666,-0.21921226779057193,0.4373147854797471
2013-11-07,8.033333333333333,-0.2416561694883665,0.46398145214641384
2013-11-08,8.466666666666667,-0.26015124867561296,0.48962247778743945
2013-11-09,8.6,-0.260162960491606,0.5062891444541061
2013-11-10,8.866666666666667,-0.26854352057181635,0.5271224777874395
2013-11-11,9.0,-0.2848873416602894,0.5521224777874394
2013-11-12,9.1,-0.31781647271781666,0.5854558111207727
2013-11-13,9.766666666666667,-0.32472583638498687,0.6054558111207728
2013-11-14,9.5,-0.33942376734683416,0.5971224777874394
2013-11-15,9.733333333333333,-0.3642212804344247,0.6256939063588681
2013-11-16,9.8,-0.39687650563189886,0.6590272396922014
2013-11-17,9.366666666666667,-0.3877564304182954,0.6385144191793809
2013-11-18,9.433333333333334,-0.4048049136537909,0.6489906096555713
2013-11-19,9.466666666666667,-0.383803098670683,0.6381320237969855
2013-11-20,8.466666666666667,-0.39352712859479855,0.6441149297798915
2013-11-21,8.533333333333333,-0.40290609526814,0.6488768345417962
2013-11-22,8.3,-0.4186859957605463,0.6573082070908158
2013-11-23,8.066666666666666,-0.4159666565925765,0.6568808566634653
2013-11-24,9.3,-0.42829657001329663,0.6794033791859879
2013-11-25,9.5,-0.4311924233269584,0.6805938553764641
2013-11-26,9.233333333333333,-0.45443598366040294,0.6927150674976762
2013-11-27,9.566666666666666,-0.4622395999192361,0.6971595119421207
2013-11-28,9.933333333333334,-0.4515101330540307,0.6922877170703258
2013-11-29,9.666666666666666,-0.4600145086304278,0.6964423064423065
2013-11-30,10.0,-0.4720100043787618,0.7024851914325598
2013-12-01,10.433333333333334,-0.47631060506642453,0.7035963025436709
2013-12-02,10.3,-0.48928335767084496,0.7104986594460279
2013-12-03,10.233333333333333,-0.4887217012487597,0.7104986594460279
2013-12-04,9.7,-0.46367358415750126,0.6813319927793612
2013-12-05,9.566666666666666,-0.5025822437746075,0.7013319927793611
2013-12-06,9.833333333333334,-0.49337253281898763,0.6979986594460279
2013-12-07,9.8,-0.5037415682219213,0.7046653261126946
2013-12-08,9.433333333333334,-0.5180793539549732,0.7123576338050023
2013-12-09,9.833333333333334,-0.5347947752342446,0.7206909671383356
2013-12-10,9.9,-0.5171062858766142,0.7098576338050022
2013-12-11,9.933333333333334,-0.5106779410308424,0.7048576338050022
2013-12-12,10.066666666666666,-0.4898691936673734,0.6953338242811927
2013-12-13,10.133333333333333,-0.48754948129944864,0.6935156424630108
2013-12-14,10.666666666666666,-0.5084314356316414,0.7205989757963441
2013-12-15,11.133333333333333,-0.4926189797807072,0.7126624678598362
2013-12-16,11.833333333333334,-0.47563251985515237,0.7039668156859232
2013-12-17,13.0,-0.4935404248661024,0.7296811014002089
2013-12-18,14.166666666666666,-0.4967789554413854,0.7312684029875105
2013-12-19,15.2,-0.5113457704563429,0.7389557414888024
2013-12-20,16.1,-0.5080735695562474,0.7371038896369507
2013-12-21,17.533333333333335,-0.4887655739325745,0.7274885050215661
2013-12-22,17.466666666666665,-0.4817901322581831,0.722488505021566
2013-12-23,18.133333333333333,-0.46138836166848507,0.711377393910455
2013-12-24,17.733333333333334,-0.4717779417163674,0.7168548713879324
2013-12-25,18.433333333333334,-0.47350686060936403,0.7173310618641229
2013-12-26,19.133333333333333,-0.4507285378961214,0.7034421729752339
2013-12-27,19.433333333333334,-0.4309406516374928,0.6917755063085674
2013-12-28,19.333333333333332,-0.43716694852152027,0.6946183156731158
2013-12-29,19.066666666666666,-0.4270724423296913,0.6892214902762904
2013-12-30,18.866666666666667,-0.4298263077187367,0.6903011124085442
2013-12-31,18.966666666666665,-0.43745944160256606,0.6947455568529886
2014-01-01,18.9,-0.4227733089386362,0.6859492605566923
2014-01-02,18.966666666666665,-0.42323953792707175,0.6859492605566923
2014-01-03,19.7,-0.43338533327237816,0.7071613817688135
2014-01-04,20.366666666666667,-0.42462932665687564,0.7023994770069087
2014-01-05,20.6,-0.44495229704252054,0.7125955554382812
2014-01-06,20.7,-0.4359108432155255,0.7078336506763765
2014-01-07,23.0,-0.42057790177741466,0.7003219135871747
2014-01-08,23.3,-0.4266863227256022,0.7033219135871747
2014-01-09,23.3,-0.4679992777474605,0.7266552469205081
2014-01-10,24.633333333333333,-0.48883713750166957,0.7392478395131007
2014-01-11,25.266666666666666,-0.5044779097858385,0.7462075464728076
2014-01-12,24.933333333333334,-0.5119749148450999,0.7502479505132116
2014-01-13,24.566666666666666,-0.497545292055876,0.7431646171798784
2014-01-14,24.133333333333333,-0.5075226446632208,0.7475296965449576
2014-01-15,23.633333333333333,-0.5247794349979845,0.7562253487188707
2014-01-16,23.1,-0.5137155965148864,0.74980930861862
2014-01-17,22.2,-0.5208946991854652,0.7533013721106836
2014-01-18,20.833333333333332,-0.5337059803536487,0.7595029224982804
2014-01-19,19.8,-0.5463987968208456,0.7657992187945768
2014-01-20,18.633333333333333,-0.5553141945749279,0.7695322504687849
2014-01-21,19.233333333333334,-0.5481696166972841,0.7676091735457079
2014-01-22,18.633333333333333,-0.5725005641308109,0.7801091735457079
2014-01-23,18.1,-0.5680515623328876,0.7780350994716339
2014-01-24,17.066666666666666,-0.5795707426846671,0.7847017661383006
2014-01-25,16.733333333333334,-0.5928769632345798,0.7938287502652847
2014-01-26,16.033333333333335,-0.5753930707772271,0.7854954169319514
2014-01-27,15.9,-0.5575920141033929,0.7766472094567417
2014-01-28,17.133333333333333,-0.5679095699732054,0.7825995904091224
2014-01-29,17.9,-0.5611420417131796,0.780106712916245
2014-01-30,17.966666666666665,-0.5662029335644104,0.7828844906940229
2014-01-31,17.666666666666668,-0.552180646015403,0.7763368716464037
2014-02-01,17.6,-0.5288618770107932,0.7652257605352927
2014-02-02,16.933333333333334,-0.5513783839211173,0.7773469726565048
2014-02-03,16.3,-0.5278487320181464,0.7654422107517429
2014-02-04,15.866666666666667,-0.5320989745938574,0.7669127989870369
2014-02-05,15.833333333333334,-0.519376284119438,0.7605635926378306
2014-02-06,13.933333333333334,-0.5157175681755828,0.758551520203223
2014-02-07,13.2,-0.5038776286607868,0.7527737424254453
2014-02-08,13.266666666666667,-0.47682426325141253,0.7388848535365562
2014-02-09,11.966666666666667,-0.4678490491762535,0.7340700387217416
2014-02-10,11.266666666666667,-0.45735987403998074,0.7299674746191775
2014-02-11,11.4,-0.47783766550166035,0.7410785857302886
2014-02-12,11.533333333333333,-0.5044640298475642,0.7544119190636219
2014-02-13,11.633333333333333,-0.5016666391689488,0.7536543433060461
2014-02-14,11.666666666666666,-0.4999568680678273,0.7536543433060461
2014-02-15,11.133333333333333,-0.5263607134700597,0.7676894310253444
2014-02-16,10.833333333333334,-0.5241191866279424,0.7665783199142332
2014-02-17,10.9,-0.507568199662445,0.7582449865808999
2014-02-18,10.733333333333333,-0.48694914224552915,0.7315783199142332
2014-02-19,10.266666666666667,-0.47484379188359915,0.7263495617442985
2014-02-20,9.4,-0.46275129699541573,0.7032726386673755
2014-02-21,9.233333333333333,-0.4716555150896322,0.7074393053340422
2014-02-22,9.0,-0.45380750213453175,0.698180046074783
2014-02-23,8.9,-0.45423239732175075,0.698180046074783
2014-02-24,8.466666666666667,-0.4637734713309195,0.7029419508366878
2014-02-25,8.733333333333333,-0.48940606716622953,0.7160732639680009
2014-02-26,8.366666666666667,-0.5236382364383135,0.7336171236171237
2014-02-27,6.966666666666667,-0.5405664174002115,0.741950456950457
2014-02-28,5.866666666666666,-0.5394005774256844,0.741024531024531
2014-03-01,6.166666666666667,-0.539806630646088,0.7413118873463701
2014-03-02,6.266666666666667,-0.5636238271060852,0.7536928397273226
